"ANIO","CCDD","CCPP","CCDI","CONGLOMERADO","NSELUA","UA","Plaguicidas","Fertilizantes","GastoInsumos","Credito","Riego","sup_sembrada_ha","Produccion_t","Rendimiento","tamanoUA","GastoJornal","CantJornaleros","JornalPC","GastoMaq"
2019,"10","04","04","09623","00043","5",0,0,76,0,0,0.145,0.12,1.8,1,0,0,0,50
2019,"10","04","04","09623","00052","6",0,1,574,0,0,0.5,2.2,9.6,1,60,1,60,0
2019,"10","04","04","09623","00064","7",0,0,275,0,0,0.6875,0.275,1.8,1,120,2,60,0
2019,"10","04","04","09623","00066","8",0,0,223,0,0,0.425,0.3,1.37142857142857,1,240,3,80,25
2019,"10","04","04","09623","00096","10",0,0,65,0,0,0.25,0.2,0.8,1,50,1,50,0
2019,"10","04","04","09623","00098","11",0,0,121,0,0,0.275,0.175,1.3,1,50,1,50,20
2019,"10","04","04","09623","00112","12",0,0,123,0,0,0.433,0.3475,3.22567769309342,2,150,3,50,0
2019,"10","04","04","09623","00115","13",0,0,21,0,0,0.045,0.04,0.888888888888889,1,0,0,0,0
2019,"10","04","04","09623","00128","14",0,0,36,0,0,0.118,0.1,0.847457627118644,1,100,2,50,0
2019,"10","05","01","09722","00004","1",1,1,426,0,1,0.2125,5.36,95.36,1,720,6,120,320
2019,"10","05","01","09722","00011","2",0,0,200,0,0,0.325,0.38,2.26666666666667,1,270,3,90,0
2019,"10","05","01","09722","00015","3",1,1,483,0,0,0.23125,1.07,9.70666666666667,2,480,4,120,240
2019,"10","05","01","09722","00024","4",1,1,1734,0,1,1.7,7.798,79.328,3,2400,12,200,1305
2019,"10","05","01","09722","00031","5",1,1,396,0,0,0.375,1.67,12.08,2,480,3,160,160
2019,"10","05","01","09722","00039","6",0,1,412,0,1,0.55,4.27025,57.045,2,900,6,150,240
2019,"10","05","01","09722","00044","7",1,1,445,0,0,0.375,1.175,15.2,1,540,6,90,0
2019,"10","05","01","09722","00052","8",1,1,602,0,1,0.75,3.264,24.312,3,540,6,90,240
2019,"10","05","01","09722","00053","9",1,0,88,0,1,0.0725,0.56,27.6,1,540,6,90,120
2019,"10","05","01","09722","00062","10",1,1,846,0,0,0.375,1.32,10.56,2,270,3,90,240
2019,"10","05","01","09722","00071","12",1,1,742,1,0,1.075,7.915,142.783333333333,2,1080,6,180,240
2019,"10","05","01","09722","00084","14",1,1,1226,0,0,0.875,2.72,9.36,3,1080,6,180,320
2019,"10","05","01","09727","00002","1",0,0,234,0,1,0.4,0.54,1.35,1,1470,49,30,0
2019,"10","05","01","09727","00003","2",1,1,1289,0,1,0.622,4.43,59.4011919110224,2,480,16,30,20
2019,"10","05","01","09727","00012","3",1,1,1432,0,0,0.779,4.36,36.9513978494624,3,1350,45,30,270
2019,"10","05","01","09727","00026","4",1,1,881,0,0,0.724,1.54,26.9939646943822,4,1500,50,30,180
2019,"10","05","01","09727","00031","5",1,1,567,0,1,0.386,2.34525,163.3763136289,1,90,3,30,160
2019,"10","05","01","09727","00035","6",1,0,234,0,1,0.187,0.24,1.28342245989305,1,0,0,0,90
2019,"10","05","01","09727","00040","7",1,1,945,0,1,0.312,2.74,25.6213903743316,4,750,25,30,240
2019,"10","05","01","09727","00046","8",1,1,2614,0,1,1.53,11.558,61.704,5,1200,40,30,175
2019,"10","05","01","09727","00048","9",1,0,187,0,1,0.151,0.86175,82.05,1,150,5,30,0
2019,"10","05","01","09727","00055","10",1,1,1057,0,1,0.187,6.84,56.941935483871,3,0,0,0,50
2019,"10","05","01","09727","00062","11",1,1,977,0,1,0.591,3.21,29.6144488528549,3,1680,56,30,470
2019,"10","05","01","09727","00071","12",1,1,4701,0,1,2.487,21.21,85.4066666666667,3,3900,130,30,120
2019,"10","05","01","09727","00077","13",0,0,214,0,1,0.507,0.86625,100.01,1,660,22,30,80
2019,"10","05","01","09727","00083","14",1,1,1828,0,1,0.812,4.625,24.321935483871,3,3360,112,30,70
2019,"10","05","01","09728","00004","1",0,0,110,0,0,0.125,0.55,8.8,1,225,3,75,0
2019,"10","05","01","09728","00006","2",1,1,920,0,1,0.625,5.05,20.72,2,500,5,100,250
2019,"10","05","01","09728","00021","3",1,1,1251,0,0,0.375,2.43,19.44,4,800,5,160,160
2019,"10","05","01","09728","00030","4",0,1,688,0,0,0.5,1.71,6.84,3,1080,9,120,170
2019,"10","05","01","09728","00041","5",1,1,570,0,1,0.25,1,8,1,320,6,53.3333333333333,180
2019,"10","05","01","09728","00045","6",1,1,782,0,1,0.25,1.37,10.96,2,280,4,70,120
2019,"10","05","01","09728","00056","7",0,1,260,0,0,0.25,0.3,1.2,1,330,5,66,120
2019,"10","05","01","09728","00058","8",1,1,4978,1,1,2,19.4,26,4,1300,13,100,320
2019,"10","05","01","09728","00067","9",1,1,1037,0,0,0.75125,3.609,38.4800724637681,2,1900,9,211.111111111111,140
2019,"10","05","01","09728","00079","11",1,1,818,0,0,0.5,1.265,5.06,3,560,8,70,160
2019,"10","05","01","09728","00081","12",0,0,840,0,0,0.625,2.605,10.92,4,940,8,117.5,210
2019,"10","05","01","09728","00102","13",0,0,204,0,1,0.25,5.55,22.2,4,250,2,125,90
2019,"10","05","01","09728","00108","14",0,0,108,0,0,0.25,0.23,0.92,2,260,5,52,0
2019,"10","05","01","09731","00005","1",1,1,1026,0,0,0.532,4.77,70.5085714285714,3,600,20,30,0
2019,"10","05","01","09731","00014","2",0,0,15,0,0,0.03,0.05,1.66666666666667,1,75,3,25,0
2019,"10","05","01","09731","00022","3",1,1,196,0,0,0.127,0.626,35.5238095238095,1,0,0,0,0
2019,"10","05","01","09731","00033","4",1,1,650,0,0,0.126,0.93,14.7619047619048,3,330,11,30,0
2019,"10","05","01","09731","00037","5",1,1,3025,0,0,1.127,14.77,99.595451188025,4,0,0,0,0
2019,"10","05","01","09731","00052","6",0,0,46,0,0,0.04,0.172,6.53333333333333,2,75,3,25,0
2019,"10","05","01","09731","00070","8",1,1,484,0,0,0.31,1.245,13.6,1,0,0,0,0
2019,"10","05","01","09731","00083","9",1,1,343,0,0,0.217,1.153,24.9,3,0,0,0,90
2019,"10","05","01","09731","00099","10",1,1,1429,0,0,0.685,4.18,26.04,2,455,13,35,80
2019,"10","05","01","09731","00115","11",0,1,600,0,0,0.375,4.2,20.8,3,315,9,35,80
2019,"10","05","04","09670","00002","1",1,1,932,0,1,0.25,2.074,21.3757575757576,3,1100,32,34.375,0
2019,"10","05","04","09670","00021","2",0,0,65,0,0,0.041,0.145,32.2,1,75,3,25,0
2019,"10","05","04","09670","00041","3",1,1,290,0,0,0.475,0.753,15.7866666666667,3,700,14,50,0
2019,"10","05","04","09670","00061","4",1,1,1281,0,1,0.055,5.104,84.6982905982906,3,300,10,30,0
2019,"10","05","04","09670","00085","5",1,0,510,0,1,0.391,1.09425,29.8977777777778,1,500,10,50,0
2019,"10","05","04","09670","00088","6",1,0,394,0,0,0.625,2.06,16.48,2,750,15,50,0
2019,"10","05","04","09670","00092","7",1,0,176,0,0,0.065,0.57,64,3,120,4,30,0
2019,"10","05","04","09670","00112","8",1,0,492,0,0,0.435,1.158,32.1,2,0,0,0,70
2019,"10","05","04","09670","00129","9",1,0,245,0,0,0.2,0.712,11.68,1,0,0,0,0
2019,"10","05","04","09670","00150","11",0,1,3357,0,0,2.305,8.174,24.7933333333333,5,450,15,30,0
2019,"10","05","04","09670","00171","12",1,0,370,0,0,0.485,0.66,10.87,2,0,0,0,0
2019,"10","05","04","09670","00189","13",1,0,271,0,0,0.52,0.69,14.8762820512821,3,0,0,0,0
2019,"10","05","04","09670","00191","14",0,0,70,0,0,0.085,0.145,5.33333333333333,1,0,0,0,0
2019,"10","05","05","09646","00005","1",0,1,780,0,0,0.5,1.301,16.648,2,400,10,40,0
2019,"10","05","05","09646","00017","2",0,1,1240,0,0,0.655,2.324,35.0314470046083,4,600,15,40,0
2019,"10","05","05","09646","00026","3",0,1,1649,0,0,1.33,13.9625,58.432,3,400,10,40,120
2019,"10","05","05","09646","00030","4",0,1,322,0,0,0.435,2.468,33.077,3,400,10,40,120
2019,"10","05","05","09646","00041","5",0,1,585,0,0,0.6,1.5815,32.062605734767,5,480,12,40,0
2019,"10","05","05","09646","00047","6",0,1,275,0,0,0.362,0.6365,9.81845161290322,4,120,3,40,0
2019,"10","05","05","09646","00052","7",0,0,30,0,0,0,0.96,19.2,2,0,0,0,0
2019,"10","05","05","09646","00069","8",0,1,522,0,0,0.78,1.437,40.2260384024578,3,400,10,40,70
2019,"10","05","05","09646","00081","9",0,1,436,0,0,0.562,1.2275,19.6774193548387,4,480,12,40,70
2019,"10","05","05","09646","00093","10",0,0,164,0,0,0.301,0.68625,35.426,1,200,5,40,0
2019,"10","05","05","09646","00104","11",0,1,850,0,0,1.125,3.1685,30.258,3,400,10,40,120
2019,"10","05","05","09646","00107","12",1,1,350,0,0,0.375,1.2915,10.332,3,160,4,40,0
2019,"10","05","05","09646","00111","13",1,1,414,0,0,0.874,1.04925,10.7163548387097,4,400,10,40,60
2019,"10","05","05","09646","00119","14",0,1,817,0,0,0.7,1.572,10.6073333333333,3,280,7,40,120
2019,"10","05","06","09708","00008","1",0,0,360,0,0,0.75,3.17,12.68,3,400,10,40,0
2019,"10","05","06","09708","00023","2",0,0,60,0,0,0.25,0.36,1.44,1,360,9,40,0
2019,"10","05","06","09708","00042","3",0,0,50,0,0,0.2,0.0575,0.2875,1,280,7,40,0
2019,"10","05","06","09708","00051","4",0,0,450,0,0,0.625,2.83,12.08,2,280,7,40,0
2019,"10","05","06","09708","00060","5",0,0,430,0,0,1,1.6,5.2,3,360,9,40,0
2019,"10","05","06","09708","00078","6",0,0,415,0,0,0.5,1.26,5.04,1,360,9,40,0
2019,"10","05","06","09708","00090","9",0,0,380,0,0,0.625,1.76,8.72,2,560,6,93.3333333333333,0
2019,"10","05","06","09708","00107","10",0,0,296,0,0,0.46875,3.105,49.52,1,240,6,40,0
2019,"10","05","06","09708","00123","11",0,0,220,0,0,0.625,1.9,12.4,1,480,12,40,0
2019,"10","05","06","09708","00140","12",0,0,440,0,0,0.875,1.84,7.28,2,480,12,40,0
2019,"10","05","06","09708","00159","13",0,0,195,0,0,0.5625,1.08,9.12,2,440,11,40,0
2019,"10","05","06","09708","00172","14",0,0,130,0,0,0.75,0.98,2.72,1,440,11,40,0
2019,"10","05","07","09650","00002","1",0,0,0,0,0,0,0.461,111.833333333333,5,0,0,0,0
2019,"10","05","07","09650","00010","2",0,1,218,0,0,0.78,10.6455,100.22,5,180,6,30,48
2019,"10","05","07","09650","00026","3",0,1,151,0,0,0.155,1.72,88.7666666666667,4,480,16,30,30
2019,"10","05","07","09650","00043","4",0,0,460,0,0,0.528,3.838,157.462181259601,5,0,0,0,200
2019,"10","05","07","09650","00061","5",0,0,20,0,0,0.051,1.341,45.4,1,0,0,0,10
2019,"10","05","07","09650","00065","6",0,1,441,0,0,0.175,3.85,61.5,4,90,3,30,20
2019,"10","05","07","09650","00069","7",0,1,106,0,0,0.03,0.5225,70.1666666666667,3,60,2,30,32
2019,"10","05","07","09650","00090","8",0,0,25,0,1,0.127,1.165,68.3645161290323,3,0,0,0,0
2019,"10","05","07","09650","00092","9",1,1,1063,0,0,0.187,7.055,93.4579569892473,5,3000,100,30,200
2019,"10","05","07","09650","00109","10",0,0,2,1,0,0.025,0.3,26,5,0,0,0,0
2019,"10","05","07","09650","00128","11",1,1,2170,0,0,0.122,3.156,67.8311827956989,5,1748,50,34.96,100
2019,"10","05","07","09650","00165","13",0,0,80,0,0,0.25,3.94,63.1,5,0,0,0,0
2019,"10","05","07","09650","00174","14",0,0,180,0,1,0.312,2.2655,150.379170506912,4,0,0,0,0
2019,"10","05","07","09653","00001","1",1,1,2000,0,0,0,10.5,10.5,4,500,2,250,0
2019,"10","05","07","09653","00012","2",1,1,1340,0,0,0,14.13,12.9244444444444,4,400,2,200,0
2019,"10","05","07","09653","00020","3",1,1,2950,0,0,0,5.5,9.8,4,800,4,200,0
2019,"10","05","07","09653","00037","4",1,1,5800,0,1,2,9.2,8.7,5,400,4,100,0
2019,"10","05","07","09653","00052","5",1,1,450,0,0,0,5.358,36.2666666666667,4,200,2,100,0
2019,"10","05","07","09653","00058","6",1,1,3900,0,0,0,177,67.1666666666667,5,600,4,150,0
2019,"10","05","07","09653","00069","8",1,1,160,0,0,0,1.004,11.3333333333333,1,100,2,50,0
2019,"10","05","07","09653","00087","9",1,1,1300,0,0,0,10.5,10.5,5,200,2,100,0
2019,"10","05","07","09653","00100","10",1,1,1200,0,0,0,10.608,14.6,3,500,3,166.666666666667,0
2019,"10","05","07","09653","00104","11",1,1,700,0,0,0,4,8,3,200,4,50,0
2019,"10","05","07","09653","00125","13",1,1,480,0,0,0,437.8,22.475,5,200,2,100,0
2019,"10","05","07","09653","00149","14",1,1,1350,0,0,0,8.6,8.6,4,400,4,100,0
2019,"10","05","07","09663","00001","1",0,1,400,0,0,0.11,2.04,32.5,3,650,17,38.2352941176471,0
2019,"10","05","07","09663","00009","2",0,1,200,0,0,0.02,0.42,18.4,3,625,15,41.6666666666667,0
2019,"10","05","07","09663","00014","3",0,1,350,0,0,0.02,0.74,23.6357142857143,3,650,17,38.2352941176471,0
2019,"10","05","07","09663","00024","4",0,1,88,0,0,0,0.157,4.078,3,400,10,40,0
2019,"10","05","07","09663","00041","5",0,0,0,0,0,0.16,0.91,43.9047619047619,2,320,8,40,0
2019,"10","05","07","09663","00055","6",0,1,1100,0,0,0.81,14.39,32.7,4,2100,44,47.7272727272727,0
2019,"10","05","07","09663","00059","7",1,1,8445,0,0,0,30.33,68.2194444444444,5,21000,6,3500,0
2019,"10","05","07","09663","00071","9",0,0,2,0,0,0,1.667,47.92,5,0,0,0,0
2019,"10","05","07","09663","00084","10",0,1,280,0,0,0.02,0.66,11.1333333333333,3,475,13,36.5384615384615,0
2019,"10","05","07","09663","00085","11",0,1,350,0,0,0.02,0.9,26.9,4,1275,33,38.6363636363636,0
2019,"10","05","07","09663","00100","12",0,0,16,0,0,0.03,0.371,17.9666666666667,3,0,0,0,0
2019,"10","05","07","09663","00109","13",0,0,2,0,0,0,0.036,21,3,0,0,0,0
2019,"10","05","07","09663","00118","14",0,1,154,0,0,0.27,1.499,10.86,5,480,16,30,0
2019,"10","05","10","09692","00002","1",0,0,438,0,0,0.6,3.58,30.8,2,440,11,40,0
2019,"10","05","10","09692","00009","2",0,0,372,0,0,0.625,3.34,20.24,2,440,11,40,0
2019,"10","05","10","09692","00014","3",0,0,565,0,0,0.5,1.27,9.9,1,360,9,40,0
2019,"10","05","10","09692","00018","4",0,0,480,0,0,0.75,4.78,19.12,2,440,11,40,0
2019,"10","05","10","09692","00021","5",0,0,465,0,0,0.5,3.09,18.9,1,440,11,40,0
2019,"10","05","10","09692","00028","6",0,0,387,0,0,0.7,0.93,4.2,1,360,9,40,0
2019,"10","05","10","09692","00036","8",0,0,302,0,0,0.55,5.482,54.19,2,440,11,40,0
2019,"10","05","10","09692","00043","9",0,0,284,0,0,0.28125,1.29,21.84,1,360,9,40,0
2019,"10","05","10","09692","00054","10",0,0,545,0,0,1,1.61,5.24,2,360,9,40,0
2019,"10","05","10","09692","00058","11",0,0,318,0,0,0.3,3.45,34.5,2,480,12,40,0
2019,"10","05","10","09692","00066","12",0,0,730,0,0,0.7,2.06,23.2,2,360,9,40,0
2019,"10","05","10","09692","00072","13",0,0,350,0,0,0.6,5.51,46.3,2,440,11,40,0
2019,"10","05","10","09692","00081","14",0,0,310,0,0,0.5,2.1,8.4,1,760,19,40,0
2019,"10","05","10","09693","00002","1",1,1,221,0,0,0.1,0.453,14.1,1,80,1,80,0
2019,"10","05","10","09693","00014","2",1,1,529,0,1,0.14,1.26,65.2,3,80,1,80,0
2019,"10","05","10","09693","00028","4",1,1,704,0,0,0.2,1.488,54.4,1,50,1,50,0
2019,"10","05","10","09693","00038","5",1,1,598,0,1,0.21,2.083,53.45,2,100,2,50,60
2019,"10","05","10","09693","00041","6",1,1,528,0,1,0.13,1.263,43.0333333333333,2,100,1,100,80
2019,"10","05","10","09693","00049","7",1,1,592,0,1,0.22,1.646,38.0666666666667,2,150,2,75,60
2019,"10","05","10","09693","00057","8",1,1,405,0,0,0.1,0.923,24.75,2,50,1,50,30
2019,"10","05","10","09693","00064","9",1,1,682,0,0,0.3,1.228,23.2,3,80,2,40,0
2019,"10","05","10","09693","00068","10",1,1,159,0,0,0.05,0.36,7.2,1,50,1,50,0
2019,"10","05","10","09693","00072","11",1,1,102,0,0,0.04,0.203,10.15,1,50,1,50,0
2019,"10","05","10","09693","00081","12",1,1,698,0,1,0.24,2.011,73.55,3,100,2,50,0
2019,"10","05","10","09693","00087","13",1,1,312,0,0,0.07,0.383,8.35,1,60,1,60,0
2019,"10","05","10","09694","00012","1",0,0,120,0,0,0.25,0.322,2.576,2,500,10,50,210
2019,"10","05","10","09694","00023","2",0,0,114,0,0,0.125,2.538,20.304,1,100,2,50,140
2019,"10","05","10","09694","00034","3",1,1,901,0,1,0.5,1.4875,5.95,2,680,5,136,140
2019,"10","05","10","09694","00050","4",0,1,310,0,0,0.25,0.9495,7.596,1,200,4,50,0
2019,"10","05","10","09694","00062","5",0,0,60,0,1,0.125,0.138,1.104,1,80,2,40,75
2019,"10","05","10","09694","00077","6",1,1,504,0,0,0.375,1.1675,8.19,1,140,1,140,0
2019,"10","05","10","09694","00089","8",1,1,718,0,0,0.625,1.447,10.426,1,1150,8,143.75,0
2019,"10","05","10","09694","00102","9",0,0,100,0,1,0,7.2,14.4,2,440,6,73.3333333333333,0
2019,"10","05","10","09694","00117","10",0,0,75,0,1,0.25,0.2645,1.058,1,0,0,0,100
2019,"10","05","10","09694","00127","11",0,0,295,0,1,0.5,2.883,20.166,3,240,3,80,150
2019,"10","05","10","09694","00135","12",1,1,430,0,1,0.25,1.018,8.144,1,225,3,75,0
2019,"10","05","10","09694","00141","13",0,0,199,0,1,0.375,0.7495,3.596,1,375,3,125,200
2019,"10","05","10","09695","00001","1",0,1,369,0,1,0.19,1.154,15.1333333333333,1,0,0,0,155
2019,"10","05","10","09695","00014","2",1,1,758,0,1,0.67,5.307,70.1527777777778,2,60,2,30,170
2019,"10","05","10","09695","00018","3",1,0,77,0,0,0.1,0.224,16.2,1,60,1,60,100
2019,"10","05","10","09695","00024","4",0,0,53,0,0,0.09,0.265,16.75,1,0,0,0,0
2019,"10","05","10","09695","00027","5",0,0,42,0,1,0.069,0.118,8.87222222222222,1,0,0,0,0
2019,"10","05","10","09695","00034","6",0,0,588,0,1,0.51,5.471,80.25,3,300,3,100,0
2019,"10","05","10","09695","00037","7",0,0,178,0,1,0.14,0.457,28.95,1,0,0,0,30
2019,"10","05","10","09695","00038","8",0,0,32,0,0,0.05,0.06,1.2,1,0,0,0,0
2019,"10","05","10","09695","00050","9",1,1,955,0,1,0.51,2.31,27.6416666666667,2,0,0,0,60
2019,"10","05","10","09695","00059","10",0,0,193,0,0,0.165,0.554,32.0333333333333,1,60,2,30,0
2019,"10","05","10","09695","00067","11",0,0,130,0,1,0.35,0.423,4.70833333333333,1,0,0,0,80
2019,"10","05","10","09695","00068","12",0,0,325,0,1,0.44,2.579,77.08,2,0,0,0,0
2019,"10","05","10","09695","00076","13",0,0,48,0,1,0.12,0.22,13.8666666666667,1,0,0,0,60
2019,"10","05","10","09695","00079","14",0,1,426,0,1,0.31,1.818,40.9,3,100,2,50,35
2019,"10","05","10","09696","00001","1",0,0,105,0,1,0.25,0.07,0.56,1,240,6,40,0
2019,"10","05","10","09696","00012","2",1,1,622,0,1,0.4375,0.436,2.27733333333333,1,440,11,40,0
2019,"10","05","10","09696","00014","3",0,0,284,0,1,0.5625,0.164,0.896,1,240,6,40,0
2019,"10","05","10","09696","00023","4",0,0,209,0,0,0.375,0.385,1.7,2,320,8,40,0
2019,"10","05","10","09696","00034","5",1,1,175,0,1,0.0625,1.625,13.2,1,200,5,40,0
2019,"10","05","10","09696","00044","6",0,0,74,0,1,0.125,0.12,0.96,1,80,3,26.6666666666667,0
2019,"10","05","10","09696","00052","7",1,1,902,0,1,0.65625,1.9705,21.264,2,520,13,40,0
2019,"10","05","10","09696","00061","8",0,0,126,0,1,0.4125,0.086,0.68,3,240,6,40,0
2019,"10","05","10","09696","00071","9",0,0,497,0,0,0.5625,1.1805,20.556,3,560,14,40,0
2019,"10","05","10","09696","00082","10",0,0,144,0,1,0.25,0.048,0.192,2,400,2,200,0
2019,"10","05","10","09696","00087","11",0,0,390,0,0,0.96875,0.705,9.405,2,300,9,33.3333333333333,0
2019,"10","05","10","09696","00099","12",0,0,148,0,1,0.25,0.11,0.88,1,320,8,40,0
2019,"10","05","10","09696","00111","13",1,1,797,0,1,0.375,3.565,36.52,1,640,16,40,0
2019,"10","05","10","09696","00113","14",1,1,386,0,1,0.375,1.46,21.84,2,600,15,40,0
2019,"10","06","04","09765","00010","1",1,1,2630,0,0,0.3,3.264,38.4266666666667,4,2400,2,1200,0
2019,"10","06","04","09765","00013","2",1,1,70730,1,1,27.9,236.23,31.7078481012658,5,30900,7,4414.28571428571,16000
2019,"10","06","04","09765","00024","3",0,0,0,1,0,0,8.71,6.968,3,2000,3,666.666666666667,0
2019,"10","06","04","09765","00041","4",1,1,28720,0,1,14,112,16,5,18400,5,3680,7800
2019,"10","06","04","09765","00045","5",0,0,0,0,0,0,0.12,6,5,0,0,0,100
2019,"10","06","04","09765","00047","6",1,1,2600,0,0,0,6.2,9.48571428571429,3,1800,3,600,0
2019,"10","06","04","09765","00087","7",1,1,196,0,0,0.175,2.458,29.2,2,800,1,800,0
2019,"10","06","04","09765","00095","8",1,1,167560,1,1,72,670.48,19.0911111111111,5,42000,7,6000,33000
2019,"10","06","04","09765","00097","9",0,0,25,0,0,0.25,3.58,19.56,5,800,1,800,0
2019,"10","06","04","09765","00100","10",1,1,2850,0,0,0.25,2.71,19.025,5,2400,2,1200,0
2019,"10","06","04","09765","00111","11",0,0,0,0,0,0,0.2,4,2,60,1,60,0
2019,"10","06","04","09765","00113","12",0,1,9200,1,0,0.5,180.26,25.095,5,18900,6,3150,4000
2019,"10","06","04","09765","00118","13",0,0,1,0,0,0.01,13.542,25.298,4,900,1,900,500
2019,"10","06","04","09765","00126","14",0,1,550,1,0,0.25,12.22,9.89166666666667,3,2400,2,1200,500
2019,"10","06","04","09780","00008","1",1,1,827,0,0,0.04,5.363,39.62,3,180,2,90,130
2019,"10","06","04","09780","00017","2",1,1,5100,0,0,2,7.718,65.1733333333333,5,400,3,133.333333333333,500
2019,"10","06","04","09780","00020","3",1,1,7011,0,1,3.501,42.0635,85.075,5,800,4,200,2050
2019,"10","06","04","09780","00036","4",0,1,320,1,0,0,2.325,8.5,3,90,1,90,120
2019,"10","06","04","09780","00060","5",0,1,110,0,0,0,0.6185,38.6466666666667,2,60,1,60,0
2019,"10","06","04","09780","00094","6",1,1,1302,0,0,0.5,13.78,27.16,2,800,3,266.666666666667,420
2019,"10","06","04","09780","00099","7",1,1,560,0,0,0.5,5.484,22.92,4,360,3,120,0
2019,"10","06","04","09780","00109","8",0,1,740,0,0,0,11.2,11.8333333333333,3,260,3,86.6666666666667,100
2019,"10","06","04","09780","00123","9",1,1,1024,0,0,0.03,10.17,38.52,3,500,2,250,200
2019,"10","06","04","09780","00139","10",0,0,5,0,0,0.05,5.7,18.8,4,600,3,200,200
2019,"10","06","04","09780","00150","11",0,0,0,0,0,0,9.64,27.2333333333333,3,200,2,100,300
2019,"10","06","04","09780","00167","12",1,1,1550,1,0,0,36.48,22.48,4,800,4,200,500
2019,"10","06","04","09780","00177","13",1,1,259,0,0,0.1,3.65,22.7,2,200,2,100,0
2019,"10","06","04","09780","00181","14",0,0,180,0,0,0,12.2,24.4,2,80,1,80,0
2019,"10","06","05","09802","00014","1",0,1,824,0,0,0.2,3.79,13.97,2,450,3,150,300
2019,"10","06","05","09802","00024","2",0,1,1900,0,0,0,21.625,126.024696969697,4,1800,3,600,400
2019,"10","06","05","09802","00039","4",0,0,0,0,0,0,0.48,0.48,2,300,2,150,150
2019,"10","06","05","09802","00049","5",0,0,60,0,0,0.25,7.26,28.58,3,270,3,90,230
2019,"10","06","05","09802","00063","6",0,0,0,0,0,0,3.455,44.3134343434343,3,0,0,0,250
2019,"10","06","05","09802","00080","7",0,1,1360,0,0,0.25,10.171,97.0641025641026,3,180,2,90,375
2019,"10","06","05","09802","00085","8",0,0,0,0,0,0,5.42,10.36,3,450,3,150,100
2019,"10","06","05","09802","00105","9",0,1,300,0,0,0,0.45,0.45,2,0,0,0,150
2019,"10","06","05","09802","00122","10",0,0,524,0,0,0.25,6.397,41.6738095238095,4,480,4,120,500
2019,"10","06","05","09802","00123","11",0,0,48,0,0,0.5,6.09,10.71,3,750,5,150,730
2019,"10","06","05","09802","00131","13",0,1,500,0,0,0,0.98,0.49,3,300,2,150,150
2019,"10","06","05","09802","00141","14",0,0,60,0,0,0.25,10.51,27.1783333333333,4,270,3,90,300
2019,"10","06","06","09842","00017","2",0,0,150,0,0,0,1.5,9.96,3,450,3,150,300
2019,"10","06","06","09842","00037","7",0,0,0,0,0,0,0.235,0.47,3,180,3,60,0
2019,"10","06","06","09842","00039","8",0,0,1000,1,0,0,34.715,33.155,5,700,4,175,200
2019,"10","06","06","09842","00046","9",0,0,0,0,0,0,2.33,21.4666666666667,2,180,2,90,75
2019,"10","06","06","09842","00051","10",0,0,0,0,0,0,0.1,0.5,1,0,0,0,50
2019,"10","06","06","09842","00060","1",0,1,300,0,0,0,0.4,0.533333333333333,4,12000,1,12000,0
2019,"10","06","06","09842","00061","11",0,0,850,0,0,0.5,14.675,58.5327272727273,3,840,4,210,375
2019,"10","06","06","09842","00076","12",0,0,0,0,0,0,0.735,0.49,3,180,2,90,50
2019,"10","06","06","09842","00080","13",0,0,6,0,0,0.05,1.895,26.9833333333333,1,0,0,0,125
2019,"10","06","06","09842","00084","14",0,1,1600,0,0,0,1.425,0.475,4,10200,1,10200,600
2019,"10","07","01","09560","00002","1",0,0,69,0,0,0.265,0.065,1.22954545454545,3,0,0,0,150
2019,"10","07","01","09560","00012","2",0,1,458,0,0,0.268,1.219,37.2733333333333,3,0,0,0,0
2019,"10","07","01","09560","00025","3",0,0,24,0,0,0.15,0.0805,1.035,1,0,0,0,60
2019,"10","07","01","09560","00036","4",0,1,70,0,0,0.109,0.273,37.5111111111111,1,300,1,300,0
2019,"10","07","01","09560","00038","5",0,0,164,0,1,0.603,2.2855,68.8807444389992,4,0,0,0,0
2019,"10","07","01","09560","00042","6",0,0,42,0,0,0.1,0.041,0.82,4,60,1,60,150
2019,"10","07","01","09560","00046","7",0,0,95,0,1,0.4,0.222,1.47,3,0,0,0,160
2019,"10","07","01","09560","00055","8",0,0,210,0,1,0.98,2.6335,22.2429166666667,3,0,0,0,240
2019,"10","07","01","09560","00063","9",0,0,330,0,0,0.94,0.966,2.46063492063492,3,90,3,30,0
2019,"10","07","01","09560","00075","10",0,0,28,0,0,0.078,0.0635,1.57142857142857,1,0,0,0,50
2019,"10","07","01","09560","00083","11",0,0,1091,0,1,1.95,6.08325,15.9068333333333,4,300,10,30,100
2019,"10","07","01","09560","00097","12",0,0,355,0,1,0.7,0.4765,1.693,2,0,0,0,60
2019,"10","07","01","09560","00107","13",0,0,337,0,1,0.93,11.12075,109.330126313595,3,0,0,0,0
2019,"10","07","01","09565","00006","1",0,0,41,0,1,0.175,0.185,25.3529411764706,1,0,0,0,0
2019,"10","07","01","09565","00012","2",0,0,107,0,1,0.29,0.14875,1.075,2,0,0,0,60
2019,"10","07","01","09565","00014","3",0,0,171,0,1,0.735,0.48725,16.7920089285714,3,0,0,0,0
2019,"10","07","01","09565","00020","4",0,0,104,0,1,0.3,6.26,47.9619047619048,2,90,3,30,100
